name	degree	is_seed	betweenness	closeness	eigenvector	hub_score	authority_score	community	mean_expr_UroB	mean_expr_GU	mean_expr_UroA	mean_expr_BaSq	mean_expr_UroC	pathway	is_well_expressed	global_mean	f_statistic	p_value	df_between	df_within	eta_squared	partial_eta_squared	omega_squared	cohens_f	expression_range	overall_sd	effect_size_ratio	p_adjusted_bh	p_adjusted_bonf	significant_05	significant_01	effect_size_category	cohens_f_category	sig_and_meaningful	sig_and_large_effect	rank_UroA	rank_UroB	rank_UroC	rank_GU	rank_BaSq	sc_norm_mean_expression	sc_norm_detection_rate	sc_norm_max_expression	sc_norm_cells_expressing	sc_norm_total_urothelial_cells	sc_norm_classification	sc_cancer_mean_expression	sc_cancer_detection_rate	sc_cancer_max_expression	sc_cancer_cells_expressing	sc_cancer_total_urothelial_cells	sc_cancer_classification	min_p_adjust	functional_diversity	functional_significance	functional_category	functional_specificity_ratio	pathway_role	functional_structural_importance	hpa_normal_tissue	IHC tissue name	hpa_normal_cell_type	hpa_normal_level	hpa_normal_reliability	hpa_cancer_type	hpa_cancer_high	hpa_cancer_medium	hpa_cancer_low	hpa_cancer_not_detected	hpa_normal_expressed	hpa_normal_reliable	hpa_cancer_expressed	hpa_cancer_confidence	hpa_expression_pattern	hpa_data_quality	hpa_filter_has_data	hpa_filter_normal_quality	hpa_filter_cancer_quality	hpa_passes_filter	hpa_high_confidence	hpa_therapeutic_target	hpa_potential_suppressor	is_amplified	is_homdel	tcga_mutsig_q_value	tcga_num_mutations	tcga_num_samples_mutated	tcga_profiled_samples	tcga_frequency	tcga_is_cancer_gene	tcga_mutation_frequency	pathway_sharing	n_pathways	pathways_list	UroA_mut_freq	UroA_alt_freq	UroB_mut_freq	UroB_alt_freq	UroC_mut_freq	UroC_alt_freq	GU_mut_freq	GU_alt_freq	BaSq_mut_freq	BaSq_alt_freq
MAP2K1	118	FALSE	22.277724186495	0.00490196078431373	0.734283084256558	0.734283084256558	0.734283084256558	2	-0.073085787907144	0.273878285466474	-0.162587442436453	0.143382107765693	-0.196649742581859	FGFR3	FALSE	-0.0181984986945895	3.92648156285751	0.00379383072361083	4	477	0.0318768770875616	0.0318768770875616	0.0237103215274523	0.181456524073355	0.470528028048333	1.02656348065615	0.458352587944768	0.004552596868333	1	TRUE	TRUE	Small	Medium	TRUE	FALSE	4	3	5	1	2	0.0473125472636676	0.046751150980113	2.16653341517194	985	21069	Non-urothelial	0.523390700112985	0.592105263157895	1.93210950539439	585	988	Urothelial	5.34189550622665e-23	75	22.2723046115436	MAPK_Signaling	1	Core_Process	0.00531778078988027	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	4	6	2	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	3	3	412	0.7%	TRUE	0.007	Unique_to_FGFR3	1	FGFR3	NA	NA	0.0161290322580645	NA	NA	NA	0.0138888888888889	NA	0.00943396226415094	0.00961538461538462
RPS23	70	FALSE	1.07538557174525	0.00393700787401575	0.134898403964344	0.134898403964344	0.134898403964343	3	0.103940938373337	-0.919318838654359	0.528985408875786	-0.228592084704242	0.142691319499687	FGFR3	FALSE	0.0415606379452252	53.6270719344199	2.56993362806968e-37	4	477	0.310203495086746	0.310203495086746	0.303979449004688	0.670598918358292	1.44830424753015	1.02495413030583	1.4130429886633	2.64336030315738e-36	7.40140884884067e-35	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.56921502620752	0.42821206511937	4.6972790081214	9022	21069	Urothelial	2.43353739667101	1	3.34128398592326	988	988	Urothelial	2.70610080972589e-38	4	37.5676560287686	Translation	1.68674309569642	Core_Process	0.130713065707268	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	8	3	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	Shared_FGFR3_ERBB2	2	FGFR3,ERBB2	NA	0.0161290322580645	NA	NA	NA	0.1	NA	0.0138888888888889	NA	NA
RPS9	70	FALSE	4.58590708693093	0.00427350427350427	0.141119132164852	0.141119132164852	0.141119132164851	3	0.111213864213378	-0.692872362705944	0.447261066137357	-0.313069568474427	0.0258389377790728	FGFR3	FALSE	0.0387443296918851	30.8538973806848	7.32853403787854e-23	4	477	0.205550274970109	0.205550274970109	0.198557522623421	0.508657932289681	1.1401334288433	1.01738697905487	1.12064873279827	2.29414978577067e-22	2.11061780290902e-20	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	5	4	1.45835049006123	0.42821206511937	4.60628371479359	9022	21069	Urothelial	2.5469678537565	1	3.36897089537894	988	988	Urothelial	2.70610080972589e-38	3	37.5676560287686	Translation	1.68674309569642	Core_Process	0.176033628892075	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	5	3	3	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	2	2	412	0.5%	FALSE	0.005	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0403225806451613	NA	0.0161290322580645	NA	0.05	0.0138888888888889	0.0694444444444444	0.00943396226415094	0.00961538461538462
IGF1	128	FALSE	36.8202799519816	0.00505050505050505	0.750894155568879	0.750894155568879	0.750894155568879	1	-0.0959042704621111	-0.109332934523047	-0.591632017408051	0.292186029208951	0.332889242948771	FGFR3	FALSE	-0.268859160596954	32.7247351507087	3.99775406570224e-24	4	477	0.215330101534683	0.215330101534683	0.208407228426444	0.523852325684863	0.924521260356822	0.72235085790136	1.27987840014868	1.32339444933591e-23	1.15135317092224e-21	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	1	4	2	0.0327650524678674	0.0224975081873843	3.58652138323918	474	21069	Non-urothelial	0.000996881885611077	0.00202429149797571	0.508489918276896	2	988	Non-urothelial	5.34189550622665e-23	261	22.2723046115436	MAPK_Signaling	1	Core_Process	0.463332037108953	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	0	1	8	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	2	2	412	0.5%	TRUE	0.005	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.032258064516129	NA	0.0161290322580645	0.05	NA	NA	0.0138888888888889	0.00943396226415094	NA
HSPA4	100	FALSE	98.0171654212084	0.00467289719626168	0.530779993960666	0.530779993960666	0.530779993960665	2	0.158619111158408	-0.63033334917219	0.589461421931034	-0.136498767062198	0.0533444615364163	FGFR3	FALSE	0.149035617656085	39.9149841170412	7.56253625354313e-29	4	477	0.250777420287931	0.250777420287931	0.244111206563055	0.578547187307695	1.21979477110322	0.970152131799824	1.25732318790071	3.69154312037359e-28	2.17801044102042e-26	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	5	4	0.066214596403735	0.0634106981821634	2.31218111098525	1336	21069	Non-urothelial	0.225059205283872	0.299595141700405	1.64155602626989	296	988	Urothelial	5.9378350789645e-08	15	7.226371868931	Other	0.324455506287644	Peripheral	-1.17213297899147	Urinary bladder	Urinary bladder	urothelial cells	Medium	Uncertain	urothelial cancer	0	7	3	0	TRUE	Low	TRUE	High	Constitutive	Medium	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	FALSE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0317460317460317	0.032258064516129	NA	NA	0.1	0.05	0.0138888888888889	NA	NA	0.00961538461538462
FOS	104	FALSE	8.94588322006177	0.0045662100456621	0.659152932152604	0.659152932152604	0.659152932152604	2	0.168210759544273	-0.441042965469052	0.00911511840771408	0.187355648202756	-0.0994106762953591	FGFR3	FALSE	-0.0498322408813463	7.62892143462215	5.79125039454863e-06	4	477	0.0601275716120676	0.0601275716120676	0.0521432995719323	0.252931184194696	0.628398613671808	0.904386860090026	0.694833860820639	8.175882909951e-06	0.00166788011363	TRUE	TRUE	Medium	Large	TRUE	TRUE	3	2	4	5	1	0.414471887820234	0.202762352271109	5.35532770973389	4272	21069	Urothelial	2.63656591679025	0.980769230769231	4.67566236810793	969	988	Urothelial	1.5289546509811e-19	102	18.8156053956346	Growth_Factor_Response	0.844798314489763	Signal_Receptor	-0.928559202277146	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	7	3	1	1	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	FALSE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0161290322580645	NA	NA	NA	0.05	NA	0.0138888888888889	0.0283018867924528	0.0192307692307692
CXCL8	100	FALSE	6.212160465592	0.00452488687782805	0.633127204233687	0.633127204233687	0.633127204233687	2	0.575665222751547	0.092725749716972	-0.554242221137224	1.00864278697797	-0.555532024785957	FGFR3	FALSE	-0.0598570336258857	63.2093043078363	7.40558063888591e-43	4	477	0.346429602741402	0.346429602741402	0.340482410260966	0.728050176282659	1.56417481176392	0.972516014946974	1.60837948961613	1.6406209415378e-41	2.13280722399914e-40	TRUE	TRUE	Large	Very Large	TRUE	TRUE	4	2	5	3	1	1.06817490757022	0.339550999098201	5.49556052540326	7154	21069	Urothelial	0	0	0	0	988	Non-urothelial	7.53875671673446e-20	60	19.1227002715816	Growth_Factor_Response	0.858586509348944	Signal_Receptor	-1.03789966861025	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Supported	urothelial cancer	0	0	0	11	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	3	3	412	0.7%	FALSE	0.007	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBB	156	TRUE	292.429568015676	0.00543478260869565	0.639234840613485	0.639234840613484	0.639234840613484	3	0.335003026728607	-0.589131326467065	0.299362814945013	-0.354667333681825	-0.155294039098443	FGFR3	TRUE	0.0115776492478046	18.6736978142211	2.84298693824776e-14	4	477	0.135391510742222	0.135391510742222	0.127909277190974	0.395718149429638	0.924134353195672	1.05724226964459	0.874098945652574	6.2983095247335e-14	8.18780238215355e-12	TRUE	TRUE	Medium	Large	TRUE	TRUE	2	1	3	5	4	0.730894975346601	0.37362950306137	3.95469895276345	7872	21069	Urothelial	1.99331807016104	0.990890688259109	3.30591688078295	979	988	Urothelial	5.22282045220838e-16	56	15.2820949038883	Other	0.68614789400679	Peripheral	3.74469873072345	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	6	4	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0806451612903226	NA	NA	NA	NA	NA	0.0138888888888889	NA	NA
RPL4	76	FALSE	8.01497957753852	0.00440528634361234	0.176566030379119	0.17656603037912	0.176566030379119	3	0.0871248141593767	-0.909433399272373	0.616615494845748	-0.355818753394044	0.376580892951588	FGFR3	FALSE	0.0771395428533041	78.0118229421915	7.02661062097618e-51	4	477	0.395473496993147	0.395473496993147	0.389909939541855	0.808818394006829	1.52604889411812	0.97868759018522	1.55928092827795	3.37277309806857e-49	2.02366385884114e-48	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.06911050177394	0.422896198205895	3.77780175480764	8910	21069	Urothelial	2.41118118429503	0.996963562753036	3.36575227951463	985	988	Urothelial	2.70610080972589e-38	1	37.5676560287686	Translation	1.68674309569642	Core_Process	0.382465278298009	Urinary bladder	Urinary bladder	urothelial cells	Low	Uncertain	urothelial cancer	0	3	6	2	FALSE	Low	TRUE	Medium	Cancer_upregulated	Medium	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	NA	0.032258064516129	NA	NA	NA	0.0277777777777778	NA	NA	NA
CASP3	130	FALSE	20.3173444198568	0.00492610837438424	0.790822843328296	0.790822843328297	0.790822843328296	2	0.300755083185985	0.0829087491968644	0.186571581559473	-0.094408646962903	-0.465732840177219	FGFR3	FALSE	0.119479554991813	3.52165866968977	0.00758246060403601	4	477	0.0286846223945267	0.0286846223945267	0.0204976806276069	0.171847981909266	0.766487923363204	0.969600590849364	0.790519241218454	0.00891325981209131	1	TRUE	TRUE	Small	Medium	TRUE	FALSE	2	1	5	3	4	0.0374774691533961	0.0377806255636243	2.16005945788232	796	21069	Non-urothelial	0.104684849673245	0.151821862348178	1.36233143575843	150	988	Urothelial	5.22282045220838e-16	127	15.2820949038883	Other	0.68614789400679	Peripheral	-0.470953723265836	Urinary bladder	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	0	2	5	5	TRUE	High	TRUE	Low	Constitutive	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	3	3	412	0.7%	FALSE	0.007	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0403225806451613	NA	0.0161290322580645	0.05	NA	0.0138888888888889	0.0416666666666667	0.0188679245283019	0.0288461538461538
UBE2N	32	FALSE	1.49559079150208	0.00403225806451613	0.163143067430505	0.163143067430505	0.163143067430505	3	-0.0613950424042031	0.0182252327148892	0.289185626011688	0.0295118666404603	-0.0172852026573726	FGFR3	FALSE	0.134718939091594	2.81862844210935	0.024753851765272	4	477	0.0230905227500452	0.0230905227500452	0.0148679597316615	0.153741006918987	0.350580668415891	0.980375663357326	0.357598297794661	0.028290116303168	1	TRUE	FALSE	Small	Medium	TRUE	FALSE	1	5	4	3	2	0.271312323287332	0.212587213441549	2.7219262468865	4479	21069	Urothelial	1.09500279321267	0.884615384615385	2.32055577791952	874	988	Urothelial	2.14836139467781e-13	33	12.6678926603503	Other	0.568773321005343	Peripheral	-3.65253943203712	Urinary bladder	Urinary bladder	urothelial cells	Medium	Supported	urothelial cancer	0	5	5	2	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	4	4	412	1.0%	FALSE	0.01	Shared_FGFR3_ERBB2	2	FGFR3,ERBB2	0.0238095238095238	0.0483870967741935	NA	NA	NA	NA	0.0277777777777778	0.0138888888888889	NA	NA
GSK3B	96	FALSE	14.1519136939802	0.00465116279069767	0.599342388331685	0.599342388331685	0.599342388331684	2	-0.0641601054023588	-0.105566267472484	0.30645781933922	-0.221384304893584	-0.0454317956119418	FGFR3	FALSE	0.0839050321224627	5.76403784772646	0.000154779031904942	4	477	0.0461071248234327	0.0461071248234327	0.0380319677505344	0.219853922300117	0.527842124232805	1.00439726632743	0.525531223479784	0.000206372042539923	0.0445763611886234	TRUE	TRUE	Small	Medium	TRUE	FALSE	1	3	2	4	5	0.0341390046393214	0.0348853766196782	2.2058037184276	735	21069	Non-urothelial	0.254102506031086	0.336032388663968	1.59732481583804	332	988	Urothelial	1.5289546509811e-19	221	18.8156053956346	Growth_Factor_Response	0.844798314489763	Signal_Receptor	-1.07756653113333	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	1	8	3	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	5	5	412	1.2%	TRUE	0.012	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	NA	0.0161290322580645	0.0645161290322581	NA	0.05	0.0416666666666667	0.0138888888888889	0.00943396226415094	0.00961538461538462
HSP90AA1	172	FALSE	305.576038888268	0.00564971751412429	0.885677271097715	0.885677271097715	0.885677271097715	2	0.193345186809451	-0.0405783543061399	0.458252392632902	-0.239942148674812	-0.39952861228655	FGFR3	TRUE	0.190471340605067	12.9113754472267	5.46382787870313e-10	4	477	0.0976940153924346	0.0976940153924346	0.0899573424639338	0.329046337496606	0.857781004919452	0.919331335538716	0.93304880597462	9.5950148113811e-10	1.5735824290665e-07	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	5	3	4	0.806958743866783	0.389007546632493	4.54425823493628	8196	21069	Urothelial	3.23776320257526	1	5.00356148167195	988	988	Urothelial	2.25877667312578e-20	140	19.6461267059648	Transferase_Regulation	0.882087734009456	Functional_Hub	4.83086959373316	Urinary bladder	Urinary bladder	urothelial cells	Low	Approved	urothelial cancer	0	1	3	8	FALSE	Medium	TRUE	Low	Cancer_upregulated	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	26	21	412	5.1%	TRUE	0.051	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0873015873015873	0.032258064516129	0.0483870967741935	NA	NA	NA	0.111111111111111	0.0555555555555556	0.0849056603773585	0.0192307692307692
FGF5	62	TRUE	6.3224218882489	0.00431034482758621	0.36800821123203	0.36800821123203	0.36800821123203	1	-0.197997127666053	-0.146770953257628	-0.205305374841599	0.258804011111866	-0.114402685499311	FGFR3	FALSE	-0.131752212679077	13.688983080534	1.41833877638336e-10	4	477	0.102971925640812	0.102971925640812	0.0952705155265091	0.338810139972041	0.464109385953465	0.458618697456937	1.01197222993082	2.55300979749004e-10	4.08481567598406e-08	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	4	2	3	1	0.000148003985269178	0.000142389292325217	1.48560448424277	3	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	7.53875671673446e-20	8	19.1227002715816	Growth_Factor_Response	0.858586509348944	Signal_Receptor	-2.06350591897876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	4	4	412	1.0%	TRUE	0.01	Unique_to_FGFR3	1	FGFR3	0.00793650793650794	0.00806451612903226	NA	NA	0.05	NA	0.0138888888888889	0.0277777777777778	0.00943396226415094	0.00961538461538462
FGF8	72	TRUE	9.473984164672	0.00442477876106195	0.424909791232293	0.424909791232292	0.424909791232292	1	-0.0492384215226378	0.00708218216712954	-0.0500688450715195	-0.0572701674208335	0.218665353992996	FGFR3	TRUE	-0.0270955134932029	1.24015729606398	0.292952237000736	4	477	0.0102926025153798	0.0102926025153798	0.00198904243163352	0.101978634506031	0.27593552141383	0.557596072882501	0.49486632857254	0.307920599475226	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	4	3	1	2	5	0	0	0	0	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	5.34189550622665e-23	172	22.2723046115436	MAPK_Signaling	1	Core_Process	-1.40322401904709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	3	3	412	0.7%	TRUE	0.007	Unique_to_FGFR3	1	FGFR3	NA	0.0483870967741935	NA	0.0161290322580645	0.05	NA	0.0138888888888889	NA	0.0283018867924528	0.0192307692307692
LCK	90	FALSE	9.94133104571197	0.00448430493273543	0.547768105647769	0.54776810564777	0.547768105647769	2	0.2781680055198	-0.0587174787157004	-0.618942843374923	0.352104995400981	0.313188847718664	FGFR3	FALSE	-0.209928203235126	35.3266508706053	7.3934886815022e-26	4	477	0.228538079144805	0.228538079144805	0.221710220285611	0.54427957785774	0.971047838775904	0.858599306154228	1.13096741613425	2.87746586523329e-25	2.12932474027263e-23	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	2	4	1	0.00424684154152573	0.00370212160045565	2.44679848028235	78	21069	Non-urothelial	0.000817420305625762	0.00101214574898785	0.807611261958265	1	988	Non-urothelial	2.51168328744834e-18	68	17.6000351241646	Phosphorylation	0.79022065435665	Signal_Modifier	-1.42890704007465	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	3	3	412	0.7%	TRUE	0.007	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.00806451612903226	0.0161290322580645	NA	0.05	0.05	0.0138888888888889	NA	0.0188679245283019	NA
FGFR3	102	TRUE	27.438622785219	0.004739336492891	0.557693121342217	0.557693121342218	0.557693121342217	1	0.448075157712112	-0.637285490195931	0.641993953326257	-0.328982652320248	0.162745486928711	FGFR3	TRUE	0.195770822285198	58.0740412977725	6.34564224389833e-40	4	477	0.327502355984834	0.327502355984834	0.321409823646833	0.69784959482999	1.27927944352219	0.94073309801233	1.35987502324004	8.30702257383055e-39	1.82754496624272e-37	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	5	4	0.0361070851329635	0.0382552565380417	2.40519990717726	806	21069	Non-urothelial	0.071105511136738	0.0981781376518219	1.69278404402543	97	988	Non-urothelial	5.34189550622665e-23	45	22.2723046115436	MAPK_Signaling	1	Core_Process	-0.360488979607861	Urinary bladder	Urinary bladder	urothelial cells	Low	Enhanced	urothelial cancer	2	1	3	5	FALSE	High	TRUE	Medium	Cancer_upregulated	High	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	1.64e-12	67	58	412	14.1%	TRUE	0.141	Unique_to_FGFR3	1	FGFR3	0.333333333333333	0.104838709677419	0.241935483870968	0.0483870967741935	NA	NA	0.0972222222222222	NA	0.0754716981132075	0.00961538461538462
PTPN11	128	TRUE	43.65432974222	0.00505050505050505	0.714991819734416	0.714991819734417	0.714991819734417	1	-0.0897190754845681	-0.211768498525002	0.16969388941881	-0.234923745826081	0.0241084811437305	FGFR3	TRUE	-0.00659957878655487	3.60069028781835	0.00662721924524771	4	477	0.0293094835640121	0.0293094835640121	0.0211265288743528	0.173765554188326	0.40461763524489	1.03404843416526	0.391294664617446	0.00785448206844173	1	TRUE	TRUE	Small	Medium	TRUE	FALSE	1	3	2	4	5	0.0491808037211845	0.0471783188570886	2.52773968266611	994	21069	Non-urothelial	0.135014665204247	0.194331983805668	1.33912719285008	192	988	Urothelial	5.34189550622665e-23	175	22.2723046115436	MAPK_Signaling	1	Core_Process	0.551559095107837	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	6	5	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	4	4	412	1.0%	TRUE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.0564516129032258	0.0161290322580645	0.0161290322580645	0.05	0.05	0.0138888888888889	0.0138888888888889	0.00943396226415094	NA
RPS15A	66	FALSE	0.45935086652478	0.00387596899224806	0.113304897279414	0.113304897279415	0.113304897279414	3	0.0863765341200176	-0.441800497620195	0.344204140979387	-0.256637324724256	-0.0893815918430045	FGFR3	FALSE	0.0436129711889915	13.4939192506269	1.98838388498288e-10	4	477	0.101653765587181	0.101653765587181	0.093943537576948	0.336387508033239	0.786004638599582	1.02417175960893	0.767453926770749	3.55686061413087e-10	5.7265455887507e-08	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	3	5	4	1.60544277074196	0.428306991314253	4.89343063463291	9024	21069	Urothelial	3.30038516468431	0.998987854251012	4.00347535449235	987	988	Urothelial	2.70610080972589e-38	5	37.5676560287686	Translation	1.68674309569642	Core_Process	0.0146517137194989	Urinary bladder	Urinary bladder	urothelial cells	Medium	Supported	urothelial cancer	1	10	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.00806451612903226	NA	0.0161290322580645	NA	NA	NA	0.0972222222222222	NA	0.00961538461538462
PTK2	104	FALSE	13.1147783154486	0.004739336492891	0.648409340442389	0.648409340442389	0.648409340442388	2	0.0479109943904051	-0.26010588852357	0.538778232944073	-0.571212385214332	0.258762152724426	FGFR3	TRUE	0.146615990139286	32.3294123447089	7.37112915577988e-24	4	477	0.213283663293193	0.213283663293193	0.206346134526159	0.520678579532654	1.1099906181584	0.901738687806702	1.23094487701114	2.4123695418916e-23	2.12288519686461e-21	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	4	5	0.0885775704550521	0.0852437230053633	2.15723658318163	1796	21069	Non-urothelial	0.288074924996616	0.369433198380567	1.97764147645749	365	988	Urothelial	2.25877667312578e-20	126	19.6461267059648	Transferase_Regulation	0.882087734009456	Peripheral	-0.782625473124741	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	1	6	1	3	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	11	11	412	2.7%	FALSE	0.027	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0317460317460317	0.0483870967741935	0.0483870967741935	0.032258064516129	NA	0.1	0.0694444444444444	0.0416666666666667	0.0188679245283019	0.0480769230769231
RPS2	74	FALSE	6.89913109064331	0.0043859649122807	0.15879922786472	0.15879922786472	0.158799227864719	3	0.137811030797064	-0.865750265578561	0.606487326804796	-0.330674330857109	0.0787415158443342	FGFR3	FALSE	0.0799835552762136	61.4844083427621	7.00837332431694e-42	4	477	0.340192047029347	0.340192047029347	0.334196790190966	0.718047716235111	1.47223759238336	1.01333626019649	1.45286184873902	1.34560767826885e-40	2.01841151740328e-39	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	5	4	1.68939940158267	0.428259528216811	5.03885313213819	9023	21069	Urothelial	3.70853620984498	1	4.66548426625781	988	988	Urothelial	2.70610080972589e-38	10	37.5676560287686	Translation	1.68674309569642	Core_Process	0.314005564394616	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	0	0	12	TRUE	Medium	FALSE	None	Lost_in_cancer	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	6	6	412	1.5%	FALSE	0.015	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0238095238095238	NA	0.0483870967741935	0.0161290322580645	NA	NA	0.0138888888888889	0.0277777777777778	0.00943396226415094	0.0288461538461538
