name	degree	is_seed	betweenness	closeness	eigenvector	hub_score	authority_score	community	mean_expr_UroB.x	mean_expr_GU.x	mean_expr_UroA.x	mean_expr_BaSq.x	mean_expr_UroC.x	pathway_cond	mean_expr_UroB.y	mean_expr_GU.y	mean_expr_UroA.y	mean_expr_BaSq.y	mean_expr_UroC.y	is_well_expressed	global_mean	f_statistic	p_value	df_between	df_within	eta_squared	partial_eta_squared	omega_squared	cohens_f	expression_range	overall_sd	effect_size_ratio	p_adjusted_bh	p_adjusted_bonf	significant_05	significant_01	effect_size_category	cohens_f_category	sig_and_meaningful	sig_and_large_effect	rank_UroA	rank_UroB	rank_UroC	rank_GU	rank_BaSq	sc_norm_mean_expression	sc_norm_detection_rate	sc_norm_max_expression	sc_norm_cells_expressing	sc_norm_total_urothelial_cells	sc_norm_classification	sc_cancer_mean_expression	sc_cancer_detection_rate	sc_cancer_max_expression	sc_cancer_cells_expressing	sc_cancer_total_urothelial_cells	sc_cancer_classification	min_p_adjust	functional_diversity	functional_significance	functional_category	functional_specificity_ratio	pathway_role	functional_structural_importance	hpa_normal_tissue	hpa_normal_cell_type	hpa_normal_level	hpa_normal_reliability	hpa_cancer_type	hpa_cancer_high	hpa_cancer_medium	hpa_cancer_low	hpa_cancer_not_detected	hpa_normal_expressed	hpa_normal_reliable	hpa_cancer_expressed	hpa_cancer_confidence	hpa_expression_pattern	hpa_data_quality	hpa_filter_has_data	hpa_filter_normal_quality	hpa_filter_cancer_quality	hpa_passes_filter	hpa_high_confidence	hpa_therapeutic_target	hpa_potential_suppressor	tcga_is_cancer_gene	UroA_mut_freq	UroA_alt_freq	UroB_mut_freq	UroB_alt_freq	UroC_mut_freq	UroC_alt_freq	GU_mut_freq	GU_alt_freq	BaSq_mut_freq	BaSq_alt_freq
VAV3	88	TRUE	17.5925674410134	0.00177619893428064	0.292907598119496	0.292907598119496	0.292907598119495	1	0.324633129527463	-0.427461479624164	0.432627591501929	-0.096467891576121	0.393405317639665	Unique:EGFR	0.324633129527463	-0.427461479624164	0.432627591501929	-0.096467891576121	0.393405317639665	TRUE	0.16250095794726	20.5501750254197	1.22672114140244e-15	4	477	0.146996776089036	0.146996776089036	0.139594077778705	0.415124694210741	0.860089071126093	0.923695798450881	0.931138879887228	2.87232267255206e-15	3.53295688723903e-13	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	0.014960313492332	0.0165171579097252	2.03949505535399	348	21069	Non-urothelial	0.0123812762693595	0.0182186234817814	1.00008332354191	18	988	Non-urothelial	1.22118563588294e-29	58	28.9132183127041	Other	1	Peripheral	-0.560661704160258	Urinary bladder	urothelial cells	Low	Uncertain	urothelial cancer	0	1	7	4	FALSE	Low	TRUE	Low	Cancer_upregulated	Medium	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0158730158730159	0.00806451612903226	0.0161290322580645	0.0161290322580645	NA	NA	0.0416666666666667	0.0138888888888889	0.0188679245283019	0.0192307692307692
NRP2	18	TRUE	0.393884146215653	0.00146412884333821	0.040092549588785	0.040092549588785	0.040092549588785	2	-0.243042603591639	-0.0661085763783066	-0.669560322425174	0.73013618791908	0.341874380273232	Unique:EGFR	-0.243042603591639	-0.0661085763783066	-0.669560322425174	0.73013618791908	0.341874380273232	FALSE	-0.264512154264904	70.9445456012452	3.9870571764116e-47	4	477	0.373010410876792	0.373010410876792	0.367269881006179	0.771312397324331	1.39969651034425	0.769889492930256	1.81804859424293	1.43534058350818e-45	1.14827246680654e-44	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	2	3	1	0.0270673242421038	0.0212160045564574	2.61993260047891	447	21069	Non-urothelial	0.00223983149529134	0.00404858299595142	0.595315722325952	4	988	Non-urothelial	2.19696703394164e-26	76	25.6581764597316	Other	0.88742028584406	Peripheral	-2.00095198054203	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	3	4	1	3	FALSE	High	TRUE	High	Cancer_upregulated	High	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0.0555555555555556	0.0241935483870968	0.032258064516129	NA	NA	0.05	0.0138888888888889	0.0138888888888889	0.00943396226415094	0.00961538461538462
JUN	208	TRUE	146.904622037153	0.00211864406779661	0.705347568156186	0.705347568156186	0.705347568156185	3	-0.125762757203552	-0.0943704679354834	-0.406789347903483	0.584072705582684	0.13482630598853	EGFR,FGFR3,ERBB2	-0.125762757203552	-0.0943704679354834	-0.406789347903483	0.584072705582684	0.13482630598853	FALSE	-0.155564088970618	14.4935155095825	3.5330846123557e-11	4	477	0.108367986697225	0.108367986697225	0.100702750116423	0.348624316602383	0.990862053486167	0.962264358751586	1.02971916654139	6.69426558130554e-11	1.01752836835844e-08	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	4	2	3	1	0.391479682192514	0.234230385874982	4.56176346423783	4935	21069	Urothelial	2.24447770618555	0.95748987854251	4.74132051207521	946	988	Urothelial	5.57269228825787e-27	45	26.2539349370624	Other	0.908025341666196	Peripheral	1.54418353952187	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	4	1	4	3	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0.00793650793650794	0.00806451612903226	NA	NA	0.05	NA	0.0138888888888889	0.0138888888888889	0.0283018867924528	0.0384615384615385
HSP90AB1	154	TRUE	347.99640296518	0.00200803212851406	0.410511941008417	0.410511941008417	0.410511941008416	4	-0.0597840833102033	-0.258635675034287	0.540629379760309	-0.331288240323674	0.317927968742451	EGFR,ERBB2	-0.0597840833102033	-0.258635675034287	0.540629379760309	-0.331288240323674	0.317927968742451	FALSE	0.163500150697257	24.660480331272	1.41964132393256e-18	4	477	0.171359863955045	0.171359863955045	0.164125981523519	0.454748810625584	0.871917620083984	0.918146007117894	0.949650287998285	3.61820089639449e-18	4.08856701292577e-16	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	4	5	0.778564467006239	0.383074659452276	3.89483916832788	8071	21069	Urothelial	1.89178333040222	0.974696356275304	3.47526665004806	963	988	Urothelial	1.33464473192058e-32	103	31.874634323438	Transferase_Regulation	1.10242429530692	Functional_Bridge	1.91364494198963	Urinary bladder	urothelial cells	High	Enhanced	urothelial cancer	10	2	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.0476190476190476	0.0241935483870968	0.0161290322580645	NA	0.05	NA	0.0277777777777778	0.0416666666666667	0.0188679245283019	0.0480769230769231
NCF2	56	TRUE	7.44473735646222	0.00166389351081531	0.16685108727227	0.166851087272271	0.16685108727227	1	0.117634140349064	-0.0248042054161097	-0.7182022742555	1.00073167978173	0.00136844742930343	Unique:EGFR	0.117634140349064	-0.0248042054161097	-0.7182022742555	1.00073167978173	0.00136844742930343	FALSE	-0.207624830091288	91.9739248294877	6.37772915340778e-58	4	477	0.435433272550609	0.435433272550609	0.430189797171639	0.878219682022034	1.71893395403723	0.862887871388812	1.99207105700839	6.12261998727147e-56	1.83678599618144e-55	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	2	3	4	1	0.00264721580122561	0.00256300726185391	2.16107815742127	54	21069	Non-urothelial	0.00546383648146302	0.00708502024291498	1.40580717534347	7	988	Non-urothelial	1.35628336520355e-19	7	18.8676495648291	Other	0.652561377317824	Peripheral	-2.28133158998719	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0158730158730159	0.0645161290322581	0.0645161290322581	0.0645161290322581	NA	0.05	0.0138888888888889	0.0694444444444444	NA	0.00961538461538462
PTEN	236	TRUE	418.376578668042	0.00218818380743982	0.762013708413154	0.762013708413153	0.762013708413152	3	-0.0619740992252328	-0.556031627531186	0.270983967505194	0.0241377726554766	-0.0708604025999332	EGFR,FGFR3,ERBB2	-0.0619740992252328	-0.556031627531186	0.270983967505194	0.0241377726554766	-0.0708604025999332	FALSE	-0.00313363508479001	14.3613891624187	4.43727215463063e-11	4	477	0.10748626484948	0.10748626484948	0.0998151090917403	0.347031607166385	0.82701559503638	0.982557622308249	0.841696788320195	8.35251229106941e-11	1.27793438053362e-08	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	3	4	5	2	0.0756229430881176	0.0726185390858607	2.36317574491912	1530	21069	Non-urothelial	0.155838906462318	0.215587044534413	1.51261207646434	213	988	Urothelial	1.33464473192058e-32	211	31.874634323438	Transferase_Regulation	1.10242429530692	Functional_Hub	3.71021904683277	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	2	3	1	4	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0.0317460317460317	0.0645161290322581	NA	0.0483870967741935	NA	0.05	0.0277777777777778	0.0277777777777778	0.0566037735849057	0.0384615384615385
ADAM12	16	TRUE	0.0854548436637989	0.00161550888529887	0.0703029593068462	0.0703029593068463	0.0703029593068462	2	-0.00767139798223377	-0.15082536438412	-0.0280565012771825	0.401343044434213	-0.259856622707808	Unique:EGFR	-0.00767139798223378	-0.15082536438412	-0.0280565012771825	0.401343044434213	-0.259856622707808	TRUE	-0.0100427482399222	3.43643528758856	0.00876456700926811	4	477	0.0280099041066214	0.0280099041066214	0.0198186589833107	0.169755905349893	0.66119966714202	0.991295249689936	0.667005785964207	0.0102609564986553	1	TRUE	FALSE	Small	Medium	TRUE	FALSE	3	2	5	4	1	0.00645312728149735	0.0058379609853339	2.41087453577958	123	21069	Non-urothelial	0.00221201216358194	0.00303643724696356	0.832784794731091	3	988	Non-urothelial	3.11245408529526e-26	11	25.5068970465307	Other	0.882188097176417	Peripheral	-2.05407033651194	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0317460317460317	0.0483870967741935	NA	0.0161290322580645	0.1	NA	0.0416666666666667	0.0277777777777778	NA	0.0288461538461538
EPS15	70	TRUE	13.7027004836166	0.00181159420289855	0.175105857335436	0.175105857335436	0.175105857335436	2	-0.0523114677279804	0.0137732897471809	0.105153276411001	-0.498974571735528	0.0671562231167215	Unique:EGFR	-0.0523114677279804	0.0137732897471809	0.105153276411001	-0.498974571735528	0.0671562231167215	TRUE	-0.0120835844489118	4.15451155194192	0.00256169139436037	4	477	0.033665799570004	0.033665799570004	0.0255106870938295	0.186651202233231	0.604127848146529	1.03041048204842	0.586298236160744	0.00309986185536045	0.737767121575787	TRUE	TRUE	Small	Medium	TRUE	FALSE	1	4	2	3	5	0.0525918284397281	0.0532061322321895	2.09463886544681	1121	21069	Non-urothelial	0.242345473537188	0.324898785425101	1.87080157786803	321	988	Urothelial	8.93685430061869e-12	15	11.0488153224002	Other	0.382137166568742	Peripheral	-3.1533672790322	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	11	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0.0555555555555556	0.0161290322580645	0.0161290322580645	NA	0.05	NA	0.0555555555555556	0.0138888888888889	0.0188679245283019	0.0288461538461538
VAV2	82	TRUE	11.3834842703484	0.0017636684303351	0.280608589368276	0.280608589368276	0.280608589368276	1	-0.382802932530533	-0.581737511280266	0.49294737014254	-0.352968229381718	0.113073822310989	Unique:EGFR	-0.382802932530533	-0.581737511280265	0.49294737014254	-0.352968229381718	0.113073822310989	TRUE	0.011869166103182	30.0444139626587	2.60675894717878e-22	4	477	0.20124272010722	0.20124272010722	0.194219317144879	0.501941003680049	1.07468488142281	1.06090236107576	1.01299131838397	7.98666571050521e-22	7.5074657678749e-20	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	4	2	5	3	0.00791126849747522	0.00897052541648868	1.58401081863252	189	21069	Non-urothelial	0.072595422526114	0.101214574898785	1.19743274066139	100	988	Non-urothelial	2.68770472039839e-29	26	28.5706184459403	Growth_Factor_Response	0.988150752951176	Signal_Receptor	-0.73025573625372	Urinary bladder	urothelial cells	Medium	Uncertain	urothelial cancer	0	3	3	6	TRUE	Low	TRUE	Medium	Constitutive	Medium	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0.0317460317460317	0.0161290322580645	0.0483870967741935	NA	NA	NA	0.0416666666666667	NA	0.00943396226415094	0.00961538461538462
NRG3	76	TRUE	11.9700577942516	0.00179533213644524	0.258752588054757	0.258752588054757	0.258752588054757	2	0.00304566195852563	-0.00208376680660089	-0.105871659744619	-0.0931940970355154	-0.0363691122534461	Unique:ERBB2	0.00304566195852563	-0.00208376680660089	-0.105871659744619	-0.0931940970355154	-0.0363691122534461	TRUE	-0.0628196291271885	0.453240999139866	0.770045269808503	4	477	0.00378637199257723	0.00378637199257723	0	0.0616503292409092	0.108917321703145	0.806559973822795	0.13503933400875	0.778151009490698	1	FALSE	FALSE	Negligible	Small	FALSE	FALSE	5	1	3	2	4	0.000154175988804011	0.000237315487208695	1.17068463670923	5	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	1.75123060835322e-31	29	30.7566566606894	Growth_Factor_Response	1.21885781964838	Signal_Receptor	-0.286901451543133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0158730158730159	0.0483870967741935	0.0161290322580645	0.032258064516129	0.05	NA	0.0138888888888889	0.0416666666666667	0.0188679245283019	0.00961538461538462
MMP9	164	TRUE	89.3159222161063	0.00199203187250996	0.562168301309339	0.56216830130934	0.562168301309339	3	0.232802904605261	0.0805956055853068	-0.654161052789918	0.47972657919451	-0.0376994249981127	EGFR,FGFR3	0.232802904605261	0.0805956055853068	-0.654161052789918	0.479726579194511	-0.0376994249981127	FALSE	-0.201741139892886	49.586083240531	6.86116922364392e-35	4	477	0.293693636388666	0.293693636388666	0.287345252248912	0.644838128262153	1.13388763198443	0.823536916085004	1.37685100672207	5.645762104027e-34	1.97601673640945e-32	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	2	4	3	1	0.00294680151563182	0.00199345009255304	4.07752105986378	42	21069	Non-urothelial	0.000495849094924205	0.00101214574898785	0.489898905785116	1	988	Non-urothelial	5.57269228825787e-27	115	26.2539349370624	Other	0.908025341666196	Peripheral	0.769887806073429	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.00793650793650794	0.0161290322580645	0.0483870967741935	0.0161290322580645	NA	NA	0.0555555555555556	0.0416666666666667	0.0471698113207547	0.0192307692307692
SRC	362	TRUE	1314.76224163119	0.00253807106598985	0.991188341305962	0.991188341305963	0.991188341305963	1	0.147956537843772	0.0155989444581564	0.469393645720815	-0.767133530109263	0.454332951815782	EGFR,FGFR3,ERBB2	0.147956537843772	0.0155989444581564	0.469393645720815	-0.767133530109263	0.454332951815782	TRUE	0.173496081485379	27.1605693390349	2.52268176627784e-20	4	477	0.185509621755111	0.185509621755111	0.178374933746231	0.47724374039763	1.23652717583008	0.920130971172349	1.34385996621177	7.19338959097047e-20	7.26532348688018e-18	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	4	5	0.0394302005907306	0.0424320091129147	1.82088505852694	894	21069	Non-urothelial	0.17256118911282	0.23582995951417	1.73832229715891	233	988	Urothelial	3.12007685587019e-34	368	33.5058347080107	Growth_Factor_Response	1.15884141106798	Functional_Hub	9.38014680493683	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	1	5	2	2	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0.0317460317460317	0.00806451612903226	0.0161290322580645	0.0161290322580645	NA	NA	0.0416666666666667	0.0138888888888889	0.00943396226415094	0.0288461538461538
AHCYL1	8	TRUE	2.94666987444627	0.00127388535031847	0.00645933931729832	0.00645933931729833	0.00645933931729831	1	-0.00386506694059448	-0.0520943878157408	0.277987900392465	-0.302428517376197	-0.109037677021733	Unique:EGFR	-0.00386506694059446	-0.0520943878157408	0.277987900392465	-0.302428517376197	-0.109037677021733	TRUE	0.0785623940807423	5.54888602343352	0.000225783250230621	4	477	0.0444626246294507	0.0444626246294507	0.0363768616265889	0.215711703392687	0.580416417768662	0.978472576807995	0.593186187866517	0.000296920438659447	0.065025576066419	TRUE	TRUE	Small	Medium	TRUE	FALSE	1	2	4	3	5	0.122633771974878	0.11272485642413	2.50231772121364	2375	21069	Urothelial	0.2809343534912	0.367408906882591	1.72690240966538	363	988	Urothelial	3.12007685587019e-34	21	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	-1.14090095249715	Urinary bladder	urothelial cells	Low	Approved	urothelial cancer	0	0	2	9	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0.00806451612903226	0.0161290322580645	0.032258064516129	NA	NA	0.0277777777777778	NA	0.00943396226415094	0.0192307692307692
RPS4X	82	TRUE	5.99218170561773	0.00159235668789809	0.0872442159649423	0.0872442159649425	0.0872442159649422	4	0.156463353112394	-0.868609310851085	0.588510548306269	-0.262653512516864	0.178048423899109	EGFR,FGFR3,ERBB2	0.156463353112394	-0.868609310851085	0.58851054830627	-0.262653512516864	0.178048423899109	FALSE	0.0858658040113819	55.5252445012871	1.9456204291791e-38	4	477	0.317695132738768	0.317695132738768	0.311527886486604	0.682363905084798	1.45711985915735	1.02878985942248	1.41634352808971	2.33474451501492e-37	5.6033868360358e-36	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.54349666737926	0.42821206511937	4.98267846263764	9022	21069	Urothelial	2.69814472246209	0.998987854251012	3.75978201777367	987	988	Urothelial	8.84535275616365e-19	5	18.0532848425733	Translation	0.624395549721317	Core_Process	-2.37721575388292	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	10	1	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.00793650793650794	0.00806451612903226	0.0161290322580645	NA	NA	NA	0.0555555555555556	0.0555555555555556	NA	NA
HDAC1	74	TRUE	9.35639437331143	0.00181488203266788	0.258076190995851	0.258076190995851	0.258076190995851	3	0.260833867058378	-0.149248487550063	0.391552800913953	-0.154491708246106	-0.415720141196993	EGFR,ERBB2	0.260833867058378	-0.149248487550063	0.391552800913953	-0.154491708246106	-0.415720141196993	FALSE	0.154433916431426	11.6455428114762	4.95986283354343e-09	4	477	0.0889682151228698	0.0889682151228698	0.0811735007020358	0.312500469587588	0.807272942110946	0.909830001294139	0.887278877331681	8.2054273920354e-09	1.42844049606051e-06	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	5	3	4	0.0797826141601832	0.076035882101666	2.15431141863232	1602	21069	Non-urothelial	0.391351589090857	0.477732793522267	2.05407723936785	472	988	Urothelial	2.15327914784414e-23	111	22.6668996652486	Other	0.783963217795407	Peripheral	-1.48502883322264	Urinary bladder	urothelial cells	High	Enhanced	urothelial cancer	4	8	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.0158730158730159	0.00806451612903226	0.0161290322580645	NA	NA	0.05	NA	NA	0.0188679245283019	NA
NCKAP1	40	TRUE	2.13314169649066	0.00168067226890756	0.0879336404249908	0.0879336404249909	0.0879336404249908	1	0.279524802515945	-0.434490036259603	0.48047488961141	0.112172756843773	-0.37391023604784	Unique:EGFR	0.279524802515945	-0.434490036259603	0.48047488961141	0.112172756843773	-0.37391023604784	TRUE	0.17030473514519	24.4307637194645	2.06233327415929e-18	4	477	0.170035035219922	0.170035035219922	0.162791908511883	0.452625823404146	0.914964925871013	0.909556032674892	1.00594673994983	5.21010511366558e-18	5.93951982957876e-16	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	4	5	3	0.126399422492209	0.115192937491101	2.64864345966836	2427	21069	Urothelial	0.330922499521887	0.428137651821862	1.68971508311198	423	988	Urothelial	3.33930244771554e-23	39	22.4763442441905	Other	0.777372619025074	Peripheral	-2.07575842961447	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	1	6	4	1	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.0396825396825397	0.0161290322580645	0.032258064516129	NA	NA	NA	0.0277777777777778	0.0277777777777778	0.0377358490566038	NA
PTPN3	44	TRUE	9.66678547720496	0.00166666666666667	0.0981970656648275	0.0981970656648277	0.0981970656648276	2	-0.151049081415867	0.10226687232757	0.337781954441546	-0.170654423871003	-0.219279599891426	Unique:EGFR	-0.151049081415867	0.10226687232757	0.337781954441546	-0.170654423871003	-0.219279599891426	TRUE	0.130700393771655	6.20114463286498	7.17746686222432e-05	4	477	0.0494307537090454	0.0494307537090454	0.0413770665975712	0.228037744363107	0.557061554332972	0.986460960094666	0.564707146930086	9.7505210203802e-05	0.020671104563206	TRUE	TRUE	Small	Medium	TRUE	FALSE	1	3	5	2	4	0.0207897671672495	0.0225924343822678	2.13566668433679	476	21069	Non-urothelial	0.0924935010370452	0.124493927125506	1.54544045030975	123	988	Non-urothelial	1.73872457490381e-25	35	24.7597692075734	Growth_Factor_Response	0.85634774170727	Signal_Receptor	-1.66922021704965	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	0	9	1	1	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0.0317460317460317	0.032258064516129	0.032258064516129	NA	NA	NA	0.0416666666666667	0.0138888888888889	0.0566037735849057	0.0384615384615385
SPRY2	78	TRUE	18.2453375361185	0.0018450184501845	0.235908709445399	0.2359087094454	0.235908709445399	2	-0.101478361407193	-0.976907788785943	0.401423071137217	-0.281191308298499	0.104760223232195	Unique:EGFR	-0.101478361407193	-0.976907788785942	0.401423071137216	-0.281191308298499	0.104760223232195	TRUE	-0.069180792753521	51.3035212741733	6.28546522587703e-36	4	477	0.300805992693052	0.300805992693052	0.29451103173351	0.655910213176987	1.37833085992316	0.987595826576272	1.39564265343391	5.65691870328933e-35	1.81021398505258e-33	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	0.0259717583397501	0.0254402202287721	2.51232604464183	536	21069	Non-urothelial	0.0409347529570643	0.0607287449392713	1.56339595037547	60	988	Non-urothelial	2.43787787138246e-30	118	29.6129880547116	Phosphorylation	1.0242024161558	Signal_Modifier	-0.588297625266374	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	1	7	1	1	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0.00793650793650794	0.032258064516129	0.0161290322580645	NA	NA	0.1	0.0138888888888889	0.0416666666666667	0.0188679245283019	0.0480769230769231
TLR4	132	TRUE	55.0112689109855	0.001953125	0.467654430295637	0.467654430295638	0.467654430295637	3	0.151974715507488	-0.824937708149407	0.544299377565563	-0.51412394138716	-0.554023693339199	EGFR,FGFR3,ERBB2	0.151974715507489	-0.824937708149407	0.544299377565563	-0.514123941387161	-0.554023693339199	FALSE	0.0132685241481246	58.245059991132	5.05213740657338e-40	4	477	0.328150315811843	0.328150315811843	0.322062734086607	0.698876366767588	1.36923708571497	1.01522939997805	1.34869723605776	6.92864558615777e-39	1.45501557309313e-37	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	4	5	3	0.0247634421720129	0.0244909582799373	2.47497354765838	516	21069	Non-urothelial	0.0255652897071334	0.0374493927125506	1.25017970127638	37	988	Non-urothelial	3.12007685587019e-34	271	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	0.882193038572469	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	0	1	9	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0158730158730159	0.0161290322580645	0.0161290322580645	NA	NA	NA	0.0416666666666667	NA	0.0471698113207547	NA
RPL11	92	TRUE	37.0050333901677	0.00172117039586919	0.124203659123409	0.124203659123409	0.124203659123409	4	-0.0191255794739582	-0.525223740900048	0.370751044049099	-0.341879439590795	0.29683917783326	EGFR,FGFR3,ERBB2	-0.0191255794739582	-0.525223740900048	0.370751044049099	-0.341879439590795	0.29683917783326	FALSE	0.0282707614211854	19.523404928786	6.81990214614058e-15	4	477	0.140685493296102	0.140685493296102	0.133239470996085	0.404621156546775	0.895974784949147	1.00804549796631	0.888823755233999	1.52258280471976e-14	1.96413181808849e-12	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.59957145233948	0.42821206511937	4.8022071109227	9022	21069	Urothelial	3.45608503995343	1	4.27888795884287	988	988	Urothelial	2.15327914784414e-23	50	22.6668996652486	Other	0.783963217795407	Peripheral	-1.51006425780834	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	2	6	4	TRUE	Medium	TRUE	Low	Constitutive	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.00793650793650794	0.0161290322580645	0.0483870967741935	NA	NA	NA	0.0138888888888889	0.0138888888888889	0.00943396226415094	NA
ARHGEF7	88	TRUE	32.9650551521858	0.00187265917602996	0.279905954547438	0.279905954547438	0.279905954547437	2	-0.414319225846753	0.517378935977855	-0.0791065481627469	-0.84705928777133	0.588732509183138	Unique:EGFR	-0.414319225846753	0.517378935977855	-0.0791065481627468	-0.84705928777133	0.588732509183138	TRUE	-0.061309668223653	27.681468676495	1.09790085524209e-20	4	477	0.188397141373727	0.188397141373727	0.181282799502028	0.481798418806806	1.43579179695447	0.988535261879248	1.45244368342002	3.19389339706791e-20	3.16195446309723e-18	TRUE	TRUE	Large	Very Large	TRUE	TRUE	3	4	1	2	5	0.0279346712228449	0.030376382362713	1.75284405297838	640	21069	Non-urothelial	0.0766780297384268	0.107287449392713	1.20075080355086	106	988	Non-urothelial	1.22118563588294e-29	44	28.9132183127041	Other	1	Peripheral	-0.350933080802018	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	6	6	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0.0476190476190476	0.0241935483870968	0.032258064516129	NA	0.05	0.05	0.0138888888888889	0.0555555555555556	0.0188679245283019	0.0769230769230769
