name	degree	is_seed	betweenness	closeness	eigenvector	hub_score	authority_score	community	mean_expr_UroB	mean_expr_GU	mean_expr_UroA	mean_expr_BaSq	mean_expr_UroC	pathway	is_well_expressed	global_mean	f_statistic	p_value	df_between	df_within	eta_squared	partial_eta_squared	omega_squared	cohens_f	expression_range	overall_sd	effect_size_ratio	p_adjusted_bh	p_adjusted_bonf	significant_05	significant_01	effect_size_category	cohens_f_category	sig_and_meaningful	sig_and_large_effect	rank_UroA	rank_UroB	rank_UroC	rank_GU	rank_BaSq	sc_norm_mean_expression	sc_norm_detection_rate	sc_norm_max_expression	sc_norm_cells_expressing	sc_norm_total_urothelial_cells	sc_norm_classification	sc_cancer_mean_expression	sc_cancer_detection_rate	sc_cancer_max_expression	sc_cancer_cells_expressing	sc_cancer_total_urothelial_cells	sc_cancer_classification	min_p_adjust	functional_diversity	functional_significance	functional_category	functional_specificity_ratio	pathway_role	functional_structural_importance	hpa_normal_tissue	IHC tissue name	hpa_normal_cell_type	hpa_normal_level	hpa_normal_reliability	hpa_cancer_type	hpa_cancer_high	hpa_cancer_medium	hpa_cancer_low	hpa_cancer_not_detected	hpa_normal_expressed	hpa_normal_reliable	hpa_cancer_expressed	hpa_cancer_confidence	hpa_expression_pattern	hpa_data_quality	hpa_filter_has_data	hpa_filter_normal_quality	hpa_filter_cancer_quality	hpa_passes_filter	hpa_high_confidence	hpa_therapeutic_target	hpa_potential_suppressor	is_amplified	is_homdel	tcga_mutsig_q_value	tcga_num_mutations	tcga_num_samples_mutated	tcga_profiled_samples	tcga_frequency	tcga_is_cancer_gene	tcga_mutation_frequency	pathway_sharing	n_pathways	pathways_list	UroA_mut_freq	UroA_alt_freq	UroB_mut_freq	UroB_alt_freq	UroC_mut_freq	UroC_alt_freq	GU_mut_freq	GU_alt_freq	BaSq_mut_freq	BaSq_alt_freq
VEGFB	28	TRUE	2.87479710163733	0.00194931773879142	0.0831675848052048	0.0831675848052048	0.0831675848052048	2	-0.325414217826507	-0.0299649500660829	-0.165171550522353	-0.107548082656754	0.287432404264664	EGFR	FALSE	-0.132994884196588	2.26809518503892	0.0609503258139165	4	477	0.01866467032408	0.01866467032408	0.010414018410257	0.137911805592994	0.61284662209117	0.91557245388393	0.669358956237081	0.0677748796695287	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	4	5	1	2	3	0.020233673741312	0.0204091318999478	2.140617826775	430	21069	Non-urothelial	0.0741858038103896	0.112348178137652	1.20515242850136	111	988	Non-urothelial	2.68770472039839e-29	44	28.5706184459403	Growth_Factor_Response	0.988150752951176	Signal_Receptor	-1.44385981636893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	3	3	412	0.7%	TRUE	0.007	Unique_to_EGFR	1	EGFR	0.00793650793650794	0.0161290322580645	0.032258064516129	NA	NA	NA	NA	0.0277777777777778	NA	0.00961538461538462
STAT1	132	FALSE	49.0712430108543	0.0024330900243309	0.517610337211172	0.517610337211173	0.517610337211172	1	0.534370007580343	-0.0951044234912255	-0.348361442571398	0.724468249784553	-0.598305515760312	EGFR	FALSE	-0.0457438362934164	26.2391257413354	1.10619412681997e-19	4	477	0.180351112893385	0.180351112893385	0.173180164303517	0.469078455497178	1.32277376554487	0.991083537069356	1.33467433982035	3.06330681273221e-19	3.1858390852415e-17	TRUE	TRUE	Large	Very Large	TRUE	TRUE	4	2	5	3	1	0.0784206007523797	0.0731406331577199	2.47497354765838	1541	21069	Non-urothelial	0.311238780986062	0.373481781376518	2.10712522727419	369	988	Urothelial	3.12007685587019e-34	88	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	1.07214219675757	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	4	3	2	3	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	13	11	412	2.7%	TRUE	0.027	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0396825396825397	0.032258064516129	0.032258064516129	NA	NA	NA	0.0416666666666667	0.0416666666666667	0.0566037735849057	NA
RPSA	62	FALSE	15.7681428758131	0.00205338809034908	0.0962224792743174	0.0962224792743173	0.0962224792743172	4	-0.00907963673724149	-0.268245591905269	0.423197183277636	-0.336930360186464	0.22470992516674	EGFR	FALSE	0.10865474706692	14.2814462125951	5.0936102521965e-11	4	477	0.106951932429891	0.106951932429891	0.0992771911845629	0.34606438019809	0.7601275434641	0.98951423696516	0.768182523371681	9.52571267943241e-11	1.46695975263259e-08	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	3	2	4	5	1.0746896042428	0.42057050643125	4.01516332888878	8861	21069	Urothelial	1.95193680886202	0.987854251012146	3.11259345497245	976	988	Urothelial	8.84535275616365e-19	15	18.0532848425733	Translation	0.624395549721317	Core_Process	-2.25388476477244	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	3	9	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	FALSE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0564516129032258	0.0161290322580645	0.0161290322580645	0.05	0.05	NA	NA	NA	NA
PAK3	68	TRUE	10.8955978474658	0.00219298245614035	0.239462124152293	0.239462124152293	0.239462124152293	2	-0.235970961392227	0.189662145963603	-0.255030598015649	-0.175623581610925	0.144292922907639	EGFR	FALSE	-0.128342459436023	8.79985390158619	7.34037422762708e-07	4	477	0.0687220924777423	0.0687220924777423	0.0607939421939572	0.271649266743564	0.444692743979252	0.713035168484317	0.623661726145326	1.10682082594586e-06	0.00021140277775566	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	4	2	1	3	0.00208427579246099	0.00237315487208695	1.51261207646434	50	21069	Non-urothelial	0.00141638940110872	0.00202429149797571	0.702373180000847	2	988	Non-urothelial	6.88816839805703e-22	43	21.161896244038	Other	0.731910782645035	Peripheral	-1.77097971244977	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	0	0	12	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	11	11	412	2.7%	TRUE	0.027	Unique_to_EGFR	1	EGFR	0.0238095238095238	0.032258064516129	0.0483870967741935	NA	NA	NA	0.0416666666666667	0.0277777777777778	0.0283018867924528	NA
MTOR	172	TRUE	178.70246410217	0.00255754475703325	0.656511620812679	0.656511620812679	0.656511620812678	1	-0.0251895047165652	0.0253578636676443	0.194034393289116	-0.408567938806614	-0.190006385921314	EGFR	TRUE	0.0366544434010775	4.55877845231484	0.00127211922625274	4	477	0.0368211245543519	0.0368211245543519	0.0286862283887694	0.195521738239597	0.60260233209573	1.02073074524192	0.590363653593002	0.00156568520154184	0.36637033716079	TRUE	TRUE	Small	Medium	TRUE	FALSE	1	3	4	2	5	0.00839044427468158	0.00991978736532346	1.57589996707595	209	21069	Non-urothelial	0.0251904186511689	0.0384615384615385	1.41458527967952	38	988	Non-urothelial	3.12007685587019e-34	300	33.5058347080107	Growth_Factor_Response	1.15884141106798	Functional_Hub	2.37369645330649	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	2	8	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	13	11	412	2.7%	TRUE	0.027	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0714285714285714	0.0161290322580645	0.0645161290322581	NA	NA	NA	0.0555555555555556	NA	0.0283018867924528	NA
EPRS1	58	FALSE	24.3224169805418	0.00205761316872428	0.0886406985246739	0.0886406985246738	0.0886406985246738	4	-0.0883680253386661	-0.0514602941708888	0.145111453929911	-0.263129318925341	0.38735801807447	EGFR	FALSE	0.0289014904647685	2.95150869215442	0.0198398883710687	4	477	0.0241528007611571	0.0241528007611571	0.0159369918182107	0.157323224602086	0.65048733699981	1.02654520287884	0.633666530392996	0.0228555514034711	1	TRUE	FALSE	Small	Medium	TRUE	FALSE	2	4	1	3	5	0	0	0	0	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	3.12007685587019e-34	17	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	-0.206201958085558	Urinary bladder	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	0	4	5	2	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	11	11	412	2.7%	FALSE	0.027	Unique_to_EGFR	1	EGFR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAPKAPK2	26	TRUE	0.642840426921501	0.00199600798403194	0.101249721663436	0.101249721663436	0.101249721663436	1	0.276609381376109	-0.436501958404198	-0.234904308192662	0.245660477767273	-0.114961788657988	EGFR	FALSE	-0.142148674740876	12.3221973354791	1.52304990918812e-09	4	477	0.0936535041978537	0.0936535041978537	0.0858899150851268	0.321451077562469	0.713111339780307	0.84491824274906	0.844000405838202	2.58022572850693e-09	4.38638373846178e-07	TRUE	TRUE	Medium	Large	TRUE	TRUE	4	1	3	5	2	0.0733730965900603	0.0698656794342399	2.65425579557962	1472	21069	Non-urothelial	0.0648650920541606	0.0931174089068826	1.31371781885238	92	988	Non-urothelial	2.43787787138246e-30	56	29.6129880547116	Phosphorylation	1.0242024161558	Signal_Modifier	-1.34733333026422	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	1	1	6	4	TRUE	Medium	TRUE	Low	Constitutive	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	1	1	412	0.2%	FALSE	0.002	Unique_to_EGFR	1	EGFR	0.00793650793650794	0.0403225806451613	NA	0.0161290322580645	NA	NA	0.0138888888888889	0.0138888888888889	0.00943396226415094	0.00961538461538462
NRAS	140	TRUE	72.3175459219533	0.00245098039215686	0.512562164859384	0.512562164859384	0.512562164859383	2	-0.403541397889614	0.499721339455956	-0.101797589040037	0.485716299297238	-0.691782592461224	EGFR	TRUE	0.0328809280890979	18.5606630241889	3.4394223664973e-14	4	477	0.13468234327362	0.13468234327362	0.127195267931693	0.394518659823808	1.19150393191718	0.985881758696414	1.20856676919619	7.50419425417593e-14	9.90553641551222e-12	TRUE	TRUE	Medium	Large	TRUE	TRUE	3	4	5	1	2	0.0562328514936671	0.055104656129859	2.28398832078956	1161	21069	Non-urothelial	0.337092370699526	0.425101214574899	1.7118617553295	420	988	Urothelial	3.73518575961705e-26	9	25.4276877948203	Other	0.879448545637956	Peripheral	0.238944650625526	Urinary bladder	Urinary bladder	urothelial cells	Low	Uncertain	urothelial cancer	0	0	1	11	FALSE	Low	FALSE	None	Not_expressed	Medium	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.0837	8	8	412	1.9%	TRUE	0.019	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0317460317460317	0.00806451612903226	0.0161290322580645	0.0161290322580645	NA	NA	0.0138888888888889	NA	0.0188679245283019	0.00961538461538462
PRKACB	68	TRUE	27.9517963074403	0.00219298245614035	0.248351013824481	0.248351013824481	0.248351013824481	2	0.317104604290489	-0.685234796185653	0.138717110926434	-0.0425618667184445	-0.285546929784466	EGFR	TRUE	-0.0559950034636454	16.1534927203078	2.04516667119401e-12	4	477	0.119298936798291	0.119298936798291	0.111707353909062	0.368047630682795	1.00233940047614	1.03460214030799	0.968816283501752	4.09033334238803e-12	5.89008001303876e-10	TRUE	TRUE	Medium	Large	TRUE	TRUE	2	1	4	5	3	0.0334103978304639	0.0327020741373582	2.42625022963541	689	21069	Non-urothelial	0.103900942139224	0.140688259109312	1.65889626189794	139	988	Urothelial	2.43787787138246e-30	29	29.6129880547116	Phosphorylation	1.0242024161558	Signal_Modifier	-0.552133584452744	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	11	1	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	FALSE	0.01	Unique_to_EGFR	1	EGFR	NA	NA	0.0161290322580645	NA	NA	0.05	0.0277777777777778	0.0138888888888889	NA	0.0384615384615385
VCP	50	FALSE	35.4286488872734	0.00218340611353712	0.162314265331268	0.162314265331268	0.162314265331268	4	-0.14786247919729	-0.0279142750704076	0.116199959493152	-0.0495104354935745	-0.0425024432438934	EGFR	FALSE	0.0196320538167219	1.14113379755492	0.336386326373371	4	477	0.00947855345788014	0.00947855345788014	0.00116986464825304	0.0978225749200183	0.264062438690442	1.01360833325228	0.260517233360904	0.34974462814271	1	FALSE	FALSE	Negligible	Small	FALSE	FALSE	1	5	3	2	4	0.156141980119291	0.136124163462908	2.60268968544438	2868	21069	Urothelial	0.863680183230229	0.776315789473684	2.2056240459076	767	988	Urothelial	1.22589138057526e-21	93	20.9115480085342	Other	0.723252174226	Peripheral	-1.95491779060133	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	9	3	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	FALSE	0.01	Shared_EGFR_ERBB2	2	EGFR,ERBB2	NA	0.032258064516129	0.0161290322580645	NA	NA	NA	0.0555555555555556	0.0277777777777778	0.0188679245283019	0.0288461538461538
RPL5	64	FALSE	9.89078173718271	0.00208333333333333	0.111413900939847	0.111413900939846	0.111413900939846	4	-0.0809140254120032	-0.73383908076348	0.508940406977449	-0.243830001736555	0.0743703022073095	EGFR	FALSE	0.0413542622292848	37.8124969119691	1.73214662280309e-27	4	477	0.240748094901117	0.240748094901117	0.234008725527821	0.563103834104306	1.24277948774093	1.01513926564618	1.22424531273534	7.47779355299164e-27	4.9885822736729e-25	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.19012056470034	0.425981299539608	4.24720307627536	8975	21069	Urothelial	2.62066343110181	0.998987854251012	3.76177331101253	987	988	Urothelial	4.93187886185508e-21	33	20.306987599204	Other	0.702342692521414	Peripheral	-1.95256694210415	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	4	6	1	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	3	3	412	0.7%	TRUE	0.007	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0161290322580645	NA	NA	NA	NA	NA	0.0138888888888889	NA	0.0192307692307692
VAV3	78	TRUE	14.5840826824708	0.00218340611353712	0.278923574816476	0.278923574816476	0.278923574816476	2	0.324633129527463	-0.427461479624164	0.432627591501929	-0.096467891576121	0.393405317639665	EGFR	TRUE	0.16250095794726	20.5501750254197	1.22672114140244e-15	4	477	0.146996776089036	0.146996776089036	0.139594077778705	0.415124694210741	0.860089071126093	0.923695798450881	0.931138879887228	2.87232267255206e-15	3.53295688723903e-13	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	0.014960313492332	0.0165171579097252	2.03949505535399	348	21069	Non-urothelial	0.0123812762693595	0.0182186234817814	1.00008332354191	18	988	Non-urothelial	1.22118563588294e-29	58	28.9132183127041	Other	1	Peripheral	-0.560661704160258	Urinary bladder	Urinary bladder	urothelial cells	Low	Uncertain	urothelial cancer	0	1	7	4	FALSE	Low	TRUE	Low	Cancer_upregulated	Medium	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	7	6	412	1.5%	FALSE	0.015	Unique_to_EGFR	1	EGFR	0.0158730158730159	0.00806451612903226	0.0161290322580645	0.0161290322580645	NA	NA	0.0416666666666667	0.0138888888888889	0.0188679245283019	0.0192307692307692
NRP2	18	TRUE	0.449809657629479	0.0018018018018018	0.0417045033354363	0.0417045033354363	0.0417045033354363	2	-0.243042603591639	-0.0661085763783066	-0.669560322425174	0.73013618791908	0.341874380273232	EGFR	FALSE	-0.264512154264904	70.9445456012452	3.9870571764116e-47	4	477	0.373010410876792	0.373010410876792	0.367269881006179	0.771312397324331	1.39969651034425	0.769889492930256	1.81804859424293	1.43534058350818e-45	1.14827246680654e-44	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	2	3	1	0.0270673242421038	0.0212160045564574	2.61993260047891	447	21069	Non-urothelial	0.00223983149529134	0.00404858299595142	0.595315722325952	4	988	Non-urothelial	2.19696703394164e-26	76	25.6581764597316	Other	0.88742028584406	Peripheral	-2.00095198054203	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	3	4	1	3	FALSE	High	TRUE	High	Cancer_upregulated	High	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	NA	8	8	412	1.9%	FALSE	0.019	Unique_to_EGFR	1	EGFR	0.0555555555555556	0.0241935483870968	0.032258064516129	NA	NA	0.05	0.0138888888888889	0.0138888888888889	0.00943396226415094	0.00961538461538462
JUN	198	FALSE	128.442036296525	0.00264550264550265	0.743107145966368	0.743107145966368	0.743107145966368	1	-0.125762757203552	-0.0943704679354834	-0.406789347903483	0.584072705582684	0.13482630598853	EGFR	FALSE	-0.155564088970618	14.4935155095825	3.5330846123557e-11	4	477	0.108367986697225	0.108367986697225	0.100702750116423	0.348624316602383	0.990862053486167	0.962264358751586	1.02971916654139	6.69426558130554e-11	1.01752836835844e-08	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	4	2	3	1	0.391479682192514	0.234230385874982	4.56176346423783	4935	21069	Urothelial	2.24447770618555	0.95748987854251	4.74132051207521	946	988	Urothelial	5.57269228825787e-27	45	26.2539349370624	Other	0.908025341666196	Peripheral	1.54418353952187	Urinary bladder	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	4	1	4	3	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	4	4	412	1.0%	TRUE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.00806451612903226	NA	NA	0.05	NA	0.0138888888888889	0.0138888888888889	0.0283018867924528	0.0384615384615385
HSP90AB1	136	FALSE	238.980970732802	0.00244498777506112	0.410579227775768	0.410579227775768	0.410579227775767	4	-0.0597840833102033	-0.258635675034287	0.540629379760309	-0.331288240323674	0.317927968742451	EGFR	FALSE	0.163500150697257	24.660480331272	1.41964132393256e-18	4	477	0.171359863955045	0.171359863955045	0.164125981523519	0.454748810625584	0.871917620083984	0.918146007117894	0.949650287998285	3.61820089639449e-18	4.08856701292577e-16	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	4	5	0.778564467006239	0.383074659452276	3.89483916832788	8071	21069	Urothelial	1.89178333040222	0.974696356275304	3.47526665004806	963	988	Urothelial	1.33464473192058e-32	103	31.874634323438	Transferase_Regulation	1.10242429530692	Functional_Bridge	1.91364494198963	Urinary bladder	Urinary bladder	urothelial cells	High	Enhanced	urothelial cancer	10	2	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	11	10	412	2.4%	TRUE	0.024	Shared_EGFR_ERBB2	2	EGFR,ERBB2	0.0476190476190476	0.0241935483870968	0.0161290322580645	NA	0.05	NA	0.0277777777777778	0.0416666666666667	0.0188679245283019	0.0480769230769231
NCF2	56	TRUE	7.55123755339714	0.00205761316872428	0.186606509367537	0.186606509367537	0.186606509367537	1	0.117634140349064	-0.0248042054161097	-0.7182022742555	1.00073167978173	0.00136844742930343	EGFR	FALSE	-0.207624830091288	91.9739248294877	6.37772915340778e-58	4	477	0.435433272550609	0.435433272550609	0.430189797171639	0.878219682022034	1.71893395403723	0.862887871388812	1.99207105700839	6.12261998727147e-56	1.83678599618144e-55	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	2	3	4	1	0.00264721580122561	0.00256300726185391	2.16107815742127	54	21069	Non-urothelial	0.00546383648146302	0.00708502024291498	1.40580717534347	7	988	Non-urothelial	1.35628336520355e-19	7	18.8676495648291	Other	0.652561377317824	Peripheral	-2.28133158998719	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	6	6	412	1.5%	FALSE	0.015	Unique_to_EGFR	1	EGFR	0.0158730158730159	0.0645161290322581	0.0645161290322581	0.0645161290322581	NA	0.05	0.0138888888888889	0.0694444444444444	NA	0.00961538461538462
PTEN	218	FALSE	338.765250520424	0.00272479564032698	0.781311131192667	0.781311131192667	0.781311131192667	1	-0.0619740992252328	-0.556031627531186	0.270983967505194	0.0241377726554766	-0.0708604025999332	EGFR	FALSE	-0.00313363508479001	14.3613891624187	4.43727215463063e-11	4	477	0.10748626484948	0.10748626484948	0.0998151090917403	0.347031607166385	0.82701559503638	0.982557622308249	0.841696788320195	8.35251229106941e-11	1.27793438053362e-08	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	3	4	5	2	0.0756229430881176	0.0726185390858607	2.36317574491912	1530	21069	Non-urothelial	0.155838906462318	0.215587044534413	1.51261207646434	213	988	Urothelial	1.33464473192058e-32	211	31.874634323438	Transferase_Regulation	1.10242429530692	Functional_Hub	3.71021904683277	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	2	3	1	4	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.0172	16	14	412	3.4%	TRUE	0.034	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0317460317460317	0.0645161290322581	NA	0.0483870967741935	NA	0.05	0.0277777777777778	0.0277777777777778	0.0566037735849057	0.0384615384615385
ADAM12	16	TRUE	0.0943357804308134	0.00198019801980198	0.074146387591136	0.074146387591136	0.074146387591136	2	-0.00767139798223378	-0.15082536438412	-0.0280565012771825	0.401343044434213	-0.259856622707808	EGFR	TRUE	-0.0100427482399222	3.43643528758856	0.00876456700926811	4	477	0.0280099041066214	0.0280099041066214	0.0198186589833107	0.169755905349893	0.66119966714202	0.991295249689936	0.667005785964207	0.0102609564986553	1	TRUE	FALSE	Small	Medium	TRUE	FALSE	3	2	5	4	1	0.00645312728149735	0.0058379609853339	2.41087453577958	123	21069	Non-urothelial	0.00221201216358194	0.00303643724696356	0.832784794731091	3	988	Non-urothelial	3.11245408529526e-26	11	25.5068970465307	Other	0.882188097176417	Peripheral	-2.05407033651194	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	7	7	412	1.7%	FALSE	0.017	Unique_to_EGFR	1	EGFR	0.0317460317460317	0.0483870967741935	NA	0.0161290322580645	0.1	NA	0.0416666666666667	0.0277777777777778	NA	0.0288461538461538
EPS15	66	TRUE	10.8953329456145	0.0021978021978022	0.171412274585662	0.171412274585662	0.171412274585662	3	-0.0523114677279804	0.0137732897471809	0.105153276411001	-0.498974571735528	0.0671562231167215	EGFR	TRUE	-0.0120835844489118	4.15451155194192	0.00256169139436037	4	477	0.033665799570004	0.033665799570004	0.0255106870938295	0.186651202233231	0.604127848146529	1.03041048204842	0.586298236160744	0.00309986185536045	0.737767121575787	TRUE	TRUE	Small	Medium	TRUE	FALSE	1	4	2	3	5	0.0525918284397281	0.0532061322321895	2.09463886544681	1121	21069	Non-urothelial	0.242345473537188	0.324898785425101	1.87080157786803	321	988	Urothelial	8.93685430061869e-12	15	11.0488153224002	Other	0.382137166568742	Peripheral	-3.1533672790322	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	11	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	11	11	412	2.7%	TRUE	0.027	Unique_to_EGFR	1	EGFR	0.0555555555555556	0.0161290322580645	0.0161290322580645	NA	0.05	NA	0.0555555555555556	0.0138888888888889	0.0188679245283019	0.0288461538461538
VAV2	72	TRUE	8.73789913685963	0.00216450216450216	0.265239933400167	0.265239933400167	0.265239933400167	2	-0.382802932530533	-0.581737511280265	0.49294737014254	-0.352968229381718	0.113073822310989	EGFR	TRUE	0.011869166103182	30.0444139626587	2.60675894717878e-22	4	477	0.20124272010722	0.20124272010722	0.194219317144879	0.501941003680049	1.07468488142281	1.06090236107576	1.01299131838397	7.98666571050521e-22	7.5074657678749e-20	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	4	2	5	3	0.00791126849747522	0.00897052541648868	1.58401081863252	189	21069	Non-urothelial	0.072595422526114	0.101214574898785	1.19743274066139	100	988	Non-urothelial	2.68770472039839e-29	26	28.5706184459403	Growth_Factor_Response	0.988150752951176	Signal_Receptor	-0.73025573625372	Urinary bladder	Urinary bladder	urothelial cells	Medium	Uncertain	urothelial cancer	0	3	3	6	TRUE	Low	TRUE	Medium	Constitutive	Medium	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	8	8	412	1.9%	TRUE	0.019	Unique_to_EGFR	1	EGFR	0.0317460317460317	0.0161290322580645	0.0483870967741935	NA	NA	NA	0.0416666666666667	NA	0.00943396226415094	0.00961538461538462
MMP9	162	FALSE	87.3845428107605	0.0025062656641604	0.61914551582278	0.61914551582278	0.619145515822779	1	0.232802904605261	0.0805956055853068	-0.654161052789918	0.479726579194511	-0.0376994249981127	EGFR	FALSE	-0.201741139892886	49.586083240531	6.86116922364392e-35	4	477	0.293693636388666	0.293693636388666	0.287345252248912	0.644838128262153	1.13388763198443	0.823536916085004	1.37685100672207	5.645762104027e-34	1.97601673640945e-32	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	2	4	3	1	0.00294680151563182	0.00199345009255304	4.07752105986378	42	21069	Non-urothelial	0.000495849094924205	0.00101214574898785	0.489898905785116	1	988	Non-urothelial	5.57269228825787e-27	115	26.2539349370624	Other	0.908025341666196	Peripheral	0.769887806073429	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	7	7	412	1.7%	FALSE	0.017	Shared_EGFR_FGFR3	2	EGFR,FGFR3	0.00793650793650794	0.0161290322580645	0.0483870967741935	0.0161290322580645	NA	NA	0.0555555555555556	0.0416666666666667	0.0471698113207547	0.0192307692307692
